date,Patients,max_temp,min_temp,rainfall,humidity,avg_temp,temp_range,rain_binary,humidity_norm,Patients_lag3,Patients_lag7,Patients_lag14,avg_temp_lag3,avg_temp_lag7,avg_temp_lag14,rain_binary_lag3,rain_binary_lag7,rain_binary_lag14,humidity_norm_lag3,humidity_norm_lag7,humidity_norm_lag14,rolling_Patients_7d_mean,rolling_Patients_14d_mean,rolling_avg_temp_7d_mean,rolling_avg_temp_14d_mean,rolling_rain_binary_7d_mean,rolling_rain_binary_14d_mean,rolling_humidity_norm_7d_mean,rolling_humidity_norm_14d_mean,temp_humidity_index,rain_temp_index,rain_humidity,season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,division_Barishal,division_Chattogram,division_Dhaka,division_Khulna,division_Mymensingh,division_Rajshahi,division_Rangpur,division_Sylhet,day_of_year,fourier_sin,fourier_cos
2022-06-24,1,32.2,25.5,3.4,82,28.85,6.700000000000003,1,0.82,0.0,0.0,0.0,27.65,25.8,27.200000000000003,1.0,1.0,1.0,0.87,0.95,0.9,0.2857142857142857,0.1428571428571428,27.1,27.45,1.0,1.0,0.897142857142857,0.8949999999999999,23.657,28.85,0.82,True,False,False,False,False,False,False,False,True,False,False,False,175,0.13079267585675922,-0.9914097417023037
2022-06-25,2,31.1,25.5,2.3,82,28.3,5.600000000000001,1,0.82,0.0,0.0,0.0,28.15,26.1,27.75,1.0,1.0,1.0,0.86,0.93,0.87,0.4285714285714285,0.2142857142857142,27.535714285714285,27.567857142857143,1.0,1.0,0.8785714285714287,0.8892857142857142,23.206,28.3,0.82,True,False,False,False,False,False,False,False,True,False,False,False,176,0.11371951458594969,-0.9935128947338003
2022-06-26,1,32.2,25.7,3.6,83,28.950000000000003,6.500000000000004,1,0.83,1.0,0.0,0.0,28.3,27.2,28.6,1.0,1.0,1.0,0.84,0.91,0.87,0.7142857142857143,0.3571428571428571,27.85,27.607142857142858,1.0,1.0,0.8628571428571428,0.8857142857142858,24.0285,28.950000000000003,0.83,True,False,False,False,False,False,False,False,True,False,False,False,177,0.0966127018812031,-0.9953220513156601
2022-06-27,0,31.8,24.5,10.2,83,28.15,7.300000000000001,1,0.83,1.0,1.0,0.0,28.85,26.5,28.5,1.0,1.0,1.0,0.82,0.92,0.88,0.8571428571428571,0.4285714285714285,28.1,27.632142857142856,1.0,1.0,0.8514285714285713,0.8828571428571428,23.3645,28.15,0.83,True,False,False,False,False,False,False,False,True,False,False,False,178,0.07947729992362097,-0.9968366760893435
2022-06-28,0,31.2,25.3,10.3,87,28.25,5.899999999999999,1,0.87,2.0,0.0,0.0,28.3,27.65,28.75,1.0,1.0,1.0,0.82,0.87,0.91,0.7142857142857143,0.4285714285714285,28.33571428571429,27.607142857142858,1.0,1.0,0.8385714285714284,0.8792857142857143,24.5775,28.25,0.87,True,False,False,False,False,False,False,False,True,False,False,False,179,0.06231837935432508,-0.998056320853012
2022-06-29,0,30.3,24.2,22.7,91,27.25,6.100000000000001,1,0.91,1.0,0.0,0.0,28.950000000000003,28.15,27.8,1.0,1.0,1.0,0.83,0.86,0.9,0.7142857142857143,0.4285714285714285,28.42142857142857,27.571428571428573,1.0,1.0,0.8385714285714286,0.8764285714285714,24.7975,27.25,0.91,True,False,False,False,False,False,False,False,True,False,False,False,180,0.045141017773971934,-0.9989806246941582
2022-06-30,0,29.5,24.1,23.1,91,26.8,5.399999999999999,1,0.91,0.0,1.0,0.0,28.15,28.3,26.0,1.0,1.0,1.0,0.83,0.84,0.92,0.7142857142857143,0.4285714285714285,28.292857142857144,27.532142857142865,1.0,1.0,0.8457142857142858,0.8771428571428571,24.388,26.8,0.91,True,False,False,False,False,False,False,False,True,False,False,False,181,0.02795029824021032,-0.9996093140964043
2022-07-01,0,31.0,24.0,11.8,86,27.5,7.0,1,0.86,0.0,1.0,0.0,28.25,28.85,25.8,1.0,1.0,1.0,0.87,0.82,0.95,0.5714285714285714,0.4285714285714285,28.078571428571426,27.589285714285715,1.0,1.0,0.8557142857142858,0.8764285714285714,23.65,27.5,0.86,True,False,False,False,False,False,False,False,True,False,False,False,182,0.010751307763521931,-0.9999422030204418
2022-07-02,0,32.7,25.5,1.5,80,29.1,7.200000000000003,1,0.8,0.0,2.0,0.0,27.25,28.3,26.1,1.0,1.0,1.0,0.91,0.82,0.93,0.4285714285714285,0.4285714285714285,27.885714285714283,27.71071428571429,1.0,1.0,0.8614285714285713,0.87,23.28,29.1,0.8,True,False,False,False,False,False,False,False,True,False,False,False,183,-0.006450864198105151,-0.9999791929590823
2022-07-03,1,32.7,25.9,9.3,82,29.3,6.800000000000004,1,0.82,0.0,1.0,0.0,26.8,28.950000000000003,27.2,1.0,1.0,1.0,0.91,0.83,0.91,0.1428571428571428,0.4285714285714285,28.0,27.925,1.0,1.0,0.8585714285714285,0.8607142857142857,24.026,29.3,0.82,True,False,False,False,False,False,False,False,True,False,False,False,184,-0.02365112724523159,-0.9997202729664084
2022-07-04,0,32.3,25.9,1.5,82,29.1,6.399999999999999,1,0.82,0.0,0.0,1.0,27.5,28.15,26.5,1.0,1.0,1.0,0.86,0.83,0.92,0.1428571428571428,0.5,28.05,28.075,1.0,1.0,0.8571428571428571,0.8542857142857143,23.862,29.1,0.82,True,False,False,False,False,False,False,False,True,False,False,False,185,-0.04084439154329611,-0.9991655196610111
2022-07-05,2,32.5,25.8,11.2,83,29.15,6.699999999999999,1,0.83,0.0,0.0,0.0,29.1,28.25,27.65,1.0,1.0,1.0,0.8,0.87,0.87,0.1428571428571428,0.4285714285714285,28.185714285714283,28.260714285714283,1.0,1.0,0.8557142857142858,0.8471428571428571,24.1945,29.15,0.83,True,False,False,False,False,False,False,False,True,False,False,False,186,-0.05802556932878034,-0.9983150972033185
2022-07-06,0,31.8,25.2,14.3,85,28.5,6.600000000000001,1,0.85,1.0,0.0,0.0,29.3,27.25,28.15,1.0,1.0,1.0,0.82,0.91,0.86,0.4285714285714285,0.5714285714285714,28.31428571428572,28.367857142857144,1.0,1.0,0.85,0.8442857142857143,24.225,28.5,0.85,True,False,False,False,False,False,False,False,True,False,False,False,187,-0.07518957641475855,-0.9971692572470178
2022-07-07,0,33.8,25.4,1.0,78,29.6,8.399999999999999,1,0.78,0.0,0.0,1.0,29.1,26.8,28.3,1.0,1.0,1.0,0.82,0.91,0.84,0.4285714285714285,0.5714285714285714,28.49285714285714,28.392857142857142,1.0,1.0,0.8414285714285714,0.8435714285714286,23.088,29.6,0.78,True,False,False,False,False,False,False,False,True,False,False,False,188,-0.09233133369539123,-0.9957283388645871
2022-07-08,0,33.2,26.2,2.1,81,29.700000000000003,7.000000000000004,1,0.81,2.0,0.0,1.0,29.15,27.5,28.85,1.0,1.0,1.0,0.83,0.86,0.82,0.4285714285714285,0.5,28.892857142857142,28.485714285714284,1.0,1.0,0.8228571428571428,0.8392857142857143,24.057,29.700000000000003,0.81,True,False,False,False,False,False,False,False,True,False,False,False,189,-0.10944576864891556,-0.993992768446958
2022-07-09,0,33.3,25.8,1.2,78,29.55,7.4999999999999964,1,0.78,0.0,0.0,2.0,28.5,29.1,28.3,1.0,1.0,1.0,0.85,0.8,0.82,0.4285714285714285,0.4285714285714285,29.20714285714286,28.54642857142857,1.0,1.0,0.8157142857142858,0.8385714285714286,23.049,29.55,0.78,True,False,False,False,False,False,False,False,True,False,False,False,190,-0.12652781683868314,-0.9919630595773394
2022-07-10,0,34.0,25.5,6.1,77,29.75,8.5,1,0.77,0.0,1.0,1.0,29.6,29.3,28.950000000000003,1.0,1.0,1.0,0.78,0.82,0.83,0.4285714285714285,0.2857142857142857,29.27142857142857,28.635714285714283,1.0,1.0,0.8128571428571428,0.8357142857142856,22.9075,29.75,0.77,True,False,False,False,False,False,False,False,True,False,False,False,191,-0.14357242341181134,-0.9896398128792411
2022-07-11,0,33.2,26.1,3.1,77,29.65,7.100000000000001,1,0.77,0.0,0.0,0.0,29.700000000000003,29.1,28.15,1.0,1.0,1.0,0.81,0.82,0.83,0.2857142857142857,0.2142857142857142,29.335714285714285,28.692857142857143,1.0,1.0,0.8057142857142858,0.8314285714285715,22.8305,29.65,0.77,True,False,False,False,False,False,False,False,True,False,False,False,192,-0.1605745445949938,-0.9870237158387383
2022-07-12,2,34.6,26.6,0.0,73,30.6,8.0,0,0.73,0.0,2.0,0.0,29.55,29.15,28.25,1.0,1.0,1.0,0.78,0.83,0.87,0.2857142857142857,0.2142857142857142,29.414285714285715,28.8,1.0,1.0,0.7985714285714286,0.8271428571428572,22.338,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,193,-0.177529149187035,-0.984115542601034
2022-07-13,0,34.9,26.5,0.6,73,30.7,8.399999999999999,1,0.73,0.0,0.0,0.0,29.75,28.5,27.25,1.0,1.0,1.0,0.77,0.85,0.91,0.2857142857142857,0.3571428571428571,29.62142857142857,28.96785714285713,0.8571428571428571,0.9285714285714286,0.7842857142857144,0.8171428571428573,22.411,30.7,0.73,True,False,False,False,False,False,False,False,True,False,False,False,194,-0.19443122004766197,-0.9809161537413775
2022-07-14,1,35.0,25.1,9.5,78,30.05,9.9,1,0.78,0.0,0.0,0.0,29.65,29.6,26.8,1.0,1.0,1.0,0.77,0.78,0.91,0.2857142857142857,0.3571428571428571,29.935714285714287,29.214285714285715,0.8571428571428571,0.9285714285714286,0.7671428571428571,0.8042857142857143,23.439,30.05,0.78,True,False,False,False,False,False,False,False,True,False,False,False,195,-0.21127575558217931,-0.9774264960104057
2022-07-15,1,33.8,26.2,2.2,78,30.0,7.599999999999998,1,0.78,2.0,0.0,0.0,30.6,29.700000000000003,27.5,0.0,1.0,1.0,0.73,0.81,0.86,0.4285714285714285,0.4285714285714285,30.0,29.446428571428573,0.8571428571428571,0.9285714285714286,0.7671428571428571,0.795,23.4,30.0,0.78,True,False,False,False,False,False,False,False,True,False,False,False,196,-0.22805777122151985,-0.973647602053984
2022-07-16,0,34.2,26.7,5.8,77,30.450000000000003,7.5000000000000036,1,0.77,0.0,0.0,0.0,30.7,29.55,29.1,1.0,1.0,1.0,0.73,0.78,0.8,0.5714285714285714,0.5,30.04285714285714,29.625,0.8571428571428571,0.9285714285714286,0.762857142857143,0.7892857142857143,23.446500000000004,30.450000000000003,0.77,True,False,False,False,False,False,False,False,True,False,False,False,197,-0.24477230089725963,-0.9695805901076309
2022-07-17,0,34.5,26.4,1.6,78,30.45,8.100000000000001,1,0.78,1.0,0.0,1.0,30.05,29.75,29.3,1.0,1.0,1.0,0.78,0.77,0.82,0.5714285714285714,0.5,30.17142857142857,29.72142857142857,0.8571428571428571,0.9285714285714286,0.7614285714285715,0.7871428571428571,23.751,30.45,0.78,True,False,False,False,False,False,False,False,True,False,False,False,198,-0.2614143985111563,-0.9652266636656132
2022-07-18,2,33.2,26.6,1.5,78,29.9,6.600000000000001,1,0.78,1.0,0.0,0.0,30.0,29.65,29.1,1.0,1.0,1.0,0.78,0.77,0.82,0.5714285714285714,0.4285714285714285,30.27142857142857,29.803571428571427,0.8571428571428571,0.9285714285714286,0.7628571428571428,0.7842857142857144,23.322000000000003,29.9,0.78,True,False,False,False,False,False,False,False,True,False,False,False,199,-0.27797913939878016,-0.960587111124813
2022-07-19,0,32.5,26.2,9.0,83,29.35,6.300000000000001,1,0.83,0.0,2.0,2.0,30.450000000000003,30.6,29.15,1.0,0.0,1.0,0.77,0.73,0.83,0.8571428571428571,0.5714285714285714,30.307142857142857,29.860714285714284,0.8571428571428571,0.9285714285714286,0.7642857142857143,0.7814285714285714,24.3605,29.35,0.83,True,False,False,False,False,False,False,False,True,False,False,False,200,-0.29446162178680124,-0.9556633054034706
2022-07-20,2,32.4,25.3,27.3,88,28.85,7.099999999999998,1,0.88,0.0,0.0,0.0,30.45,30.7,28.5,1.0,1.0,1.0,0.78,0.73,0.85,0.5714285714285714,0.4285714285714285,30.12857142857143,29.875,1.0,0.9285714285714286,0.7785714285714286,0.7814285714285714,25.388,28.85,0.88,True,False,False,False,False,False,False,False,True,False,False,False,201,-0.3108569682435037,-0.9504567035349152
2022-07-21,0,33.0,25.3,25.1,85,29.15,7.699999999999999,1,0.85,2.0,1.0,0.0,29.9,30.05,29.6,1.0,1.0,1.0,0.78,0.78,0.78,0.8571428571428571,0.5714285714285714,29.86428571428572,29.9,1.0,0.9285714285714286,0.8,0.7835714285714286,24.7775,29.15,0.85,True,False,False,False,False,False,False,False,True,False,False,False,202,-0.32716032712209514,-0.9449688462364058
2022-07-22,1,33.2,25.6,7.3,85,29.4,7.600000000000001,1,0.85,0.0,1.0,0.0,29.35,30.0,29.700000000000003,1.0,1.0,1.0,0.83,0.78,0.81,0.7142857142857143,0.5714285714285714,29.735714285714288,29.867857142857144,1.0,0.9285714285714286,0.8099999999999999,0.7885714285714286,24.99,29.4,0.85,True,False,False,False,False,False,False,False,True,False,False,False,203,-0.3433668739963881,-0.939201357453208
2022-07-23,2,33.1,25.5,19.5,87,29.3,7.600000000000001,1,0.87,2.0,0.0,0.0,28.85,30.450000000000003,29.55,1.0,1.0,1.0,0.88,0.77,0.78,0.7142857142857143,0.6428571428571429,29.65,29.846428571428568,1.0,0.9285714285714286,0.8200000000000001,0.7914285714285715,25.491,29.3,0.87,True,False,False,False,False,False,False,False,True,False,False,False,204,-0.35947181308842324,-0.9331559438780431
2022-07-24,1,28.7,24.9,20.2,92,26.8,3.8000000000000007,1,0.92,0.0,0.0,0.0,29.15,30.45,29.75,1.0,1.0,1.0,0.85,0.78,0.77,1.0,0.7857142857142857,29.485714285714288,29.82857142857143,1.0,0.9285714285714286,0.8342857142857143,0.7978571428571428,24.656,26.8,0.92,True,False,False,False,False,False,False,False,True,False,False,False,205,-0.3754703786876202,-0.9268343944460493
2022-07-25,0,30.7,25.0,13.3,86,27.85,5.699999999999999,1,0.86,1.0,2.0,0.0,29.4,29.9,29.65,1.0,1.0,1.0,0.85,0.78,0.77,1.1428571428571428,0.8571428571428571,28.964285714285715,29.617857142857144,1.0,0.9285714285714286,0.8542857142857143,0.8085714285714286,23.951,27.85,0.86,True,False,False,False,False,False,False,False,True,False,False,False,206,-0.39135783656102596,-0.9202385798054075
2022-07-26,0,30.8,25.0,7.1,86,27.9,5.800000000000001,1,0.86,2.0,0.0,2.0,29.3,29.35,30.6,1.0,1.0,0.0,0.87,0.83,0.73,0.8571428571428571,0.8571428571428571,28.67142857142857,29.48928571428572,1.0,0.9285714285714286,0.8657142857142857,0.8150000000000001,23.994,27.9,0.86,True,False,False,False,False,False,False,False,True,False,False,False,207,-0.4071294853542516,-0.9133704517637857
2022-07-27,0,32.0,25.1,6.7,84,28.55,6.899999999999999,1,0.84,1.0,2.0,0.0,26.8,28.85,30.7,1.0,1.0,1.0,0.92,0.88,0.73,0.8571428571428571,0.7142857142857143,28.464285714285715,29.29642857142857,1.0,1.0,0.87,0.8242857142857142,23.982,28.55,0.84,True,False,False,False,False,False,False,False,True,False,False,False,208,-0.42278065798267733,-0.9062320427107696
2022-07-28,1,31.8,25.0,28.3,88,28.4,6.800000000000001,1,0.88,0.0,0.0,1.0,27.85,29.15,30.05,1.0,1.0,1.0,0.86,0.85,0.78,0.5714285714285714,0.7142857142857143,28.42142857142857,29.142857142857142,1.0,1.0,0.8642857142857142,0.8321428571428572,24.992,28.4,0.88,True,False,False,False,False,False,False,False,True,False,False,False,209,-0.4383067230125192,-0.8988254650164439
2022-07-29,0,32.8,25.0,5.0,85,28.9,7.799999999999997,1,0.85,0.0,1.0,1.0,27.9,29.4,30.0,1.0,1.0,1.0,0.86,0.85,0.78,0.7142857142857143,0.7142857142857143,28.31428571428572,29.025,1.0,1.0,0.8685714285714285,0.8392857142857143,24.565,28.9,0.85,True,False,False,False,False,False,False,False,True,False,False,False,210,-0.45370308603134424,-0.8911529104063087
2022-07-30,0,31.9,24.9,36.2,90,28.4,7.0,1,0.9,0.0,2.0,0.0,28.55,29.3,30.450000000000003,1.0,1.0,1.0,0.84,0.87,0.77,0.5714285714285714,0.6428571428571429,28.24285714285714,28.946428571428577,1.0,1.0,0.8685714285714285,0.8442857142857143,25.56,28.4,0.9,True,False,False,False,False,False,False,False,True,False,False,False,211,-0.46896519100763184,-0.8832166493127126
2022-07-31,0,29.7,25.2,43.7,92,27.45,4.5,1,0.92,1.0,1.0,0.0,28.4,26.8,30.45,1.0,1.0,1.0,0.88,0.92,0.78,0.2857142857142857,0.6428571428571429,28.11428571428571,28.8,1.0,1.0,0.8728571428571429,0.8535714285714286,25.254,27.45,0.92,True,False,False,False,False,False,False,False,True,False,False,False,212,-0.48408852163897587,-0.8750190302029954
2022-08-01,1,31.8,24.8,18.1,90,28.3,7.0,1,0.9,0.0,0.0,2.0,28.9,27.85,29.9,1.0,1.0,1.0,0.85,0.86,0.78,0.1428571428571428,0.6428571428571429,28.207142857142856,28.585714285714285,1.0,1.0,0.8728571428571428,0.8635714285714285,25.47,28.3,0.9,True,False,False,False,False,False,False,False,True,False,False,False,213,-0.49906860268853187,-0.8665624788845384
2022-08-02,0,32.2,25.1,5.7,87,28.65,7.100000000000001,1,0.87,0.0,0.0,0.0,28.4,27.9,29.35,1.0,1.0,1.0,0.9,0.86,0.83,0.2857142857142857,0.5714285714285714,28.27142857142857,28.47142857142857,1.0,1.0,0.8785714285714287,0.8721428571428572,24.925500000000003,28.65,0.87,True,False,False,False,False,False,False,False,True,False,False,False,214,-0.5139010013093103,-0.8578494977869301
2022-08-03,1,32.7,25.7,24.8,88,29.200000000000003,7.000000000000004,1,0.88,0.0,0.0,2.0,27.45,28.55,28.85,1.0,1.0,1.0,0.92,0.84,0.88,0.2857142857142857,0.5714285714285714,28.37857142857143,28.42142857142857,1.0,1.0,0.88,0.875,25.696,29.200000000000003,0.88,True,False,False,False,False,False,False,False,True,False,False,False,215,-0.5285813283559291,-0.8488826652214553
2022-08-04,1,32.7,25.3,9.6,84,29.0,7.400000000000002,1,0.84,1.0,1.0,0.0,28.3,28.4,29.15,1.0,1.0,1.0,0.9,0.88,0.85,0.4285714285714285,0.5,28.47142857142857,28.446428571428573,1.0,1.0,0.8857142857142858,0.875,24.36,29.0,0.84,True,False,False,False,False,False,False,False,True,False,False,False,216,-0.5431052396834316,-0.8396646346181327
2022-08-05,0,33.2,25.9,10.6,82,29.55,7.300000000000004,1,0.82,0.0,0.0,1.0,28.65,28.9,29.4,1.0,1.0,1.0,0.87,0.85,0.85,0.4285714285714285,0.5714285714285714,28.557142857142853,28.435714285714287,1.0,1.0,0.88,0.8742857142857143,24.231,29.55,0.82,True,False,False,False,False,False,False,False,True,False,False,False,217,-0.5574684374327891,-0.8301981337405213
2022-08-06,0,31.3,25.5,13.8,89,28.4,5.800000000000001,1,0.89,1.0,0.0,2.0,29.200000000000003,28.4,29.3,1.0,1.0,1.0,0.88,0.9,0.87,0.4285714285714285,0.5,28.65,28.446428571428573,1.0,1.0,0.8757142857142858,0.8721428571428572,25.276,28.4,0.89,True,False,False,False,False,False,False,False,True,False,False,False,218,-0.5716666713027051,-0.8204859638785328
2022-08-07,0,33.7,25.6,9.5,80,29.65,8.100000000000001,1,0.8,1.0,0.0,1.0,29.0,27.45,26.8,1.0,1.0,1.0,0.84,0.92,0.92,0.4285714285714285,0.3571428571428571,28.65,28.38214285714286,1.0,1.0,0.8742857142857143,0.8735714285714286,23.72,29.65,0.8,True,False,False,False,False,False,False,False,True,False,False,False,219,-0.5856957398073507,-0.8105309990194824
2022-08-08,0,33.5,26.1,3.0,81,29.8,7.399999999999999,1,0.81,0.0,1.0,0.0,29.55,28.3,27.85,1.0,1.0,1.0,0.82,0.9,0.86,0.4285714285714285,0.2857142857142857,28.96428571428572,28.585714285714285,1.0,1.0,0.8571428571428571,0.865,24.138,29.8,0.81,True,False,False,False,False,False,False,False,True,False,False,False,220,-0.5995514915196489,-0.8003361849976324
2022-08-09,3,33.1,26.6,0.8,76,29.85,6.5,1,0.76,0.0,0.0,0.0,28.4,28.65,27.9,1.0,1.0,1.0,0.89,0.87,0.86,0.2857142857142857,0.2857142857142857,29.178571428571427,28.725,1.0,1.0,0.8442857142857143,0.8614285714285714,22.686,29.85,0.76,True,False,False,False,False,False,False,False,True,False,False,False,221,-0.6132298262997501,-0.7899045386224708
2022-08-10,0,32.8,26.3,0.9,77,29.55,6.4999999999999964,1,0.77,0.0,1.0,0.0,29.65,29.200000000000003,28.55,1.0,1.0,1.0,0.8,0.88,0.84,0.7142857142857143,0.5,29.35,28.86428571428572,1.0,1.0,0.8285714285714285,0.8542857142857143,22.7535,29.55,0.77,True,False,False,False,False,False,False,False,True,False,False,False,222,-0.62672669650833,-0.7792391467859887
2022-08-11,0,33.3,25.8,0.3,74,29.55,7.4999999999999964,1,0.74,0.0,1.0,1.0,29.8,29.0,28.4,1.0,1.0,1.0,0.81,0.84,0.88,0.5714285714285714,0.5,29.4,28.935714285714283,1.0,1.0,0.8128571428571428,0.8492857142857143,21.867,29.55,0.74,True,False,False,False,False,False,False,False,True,False,False,False,223,-0.6400381082043501,-0.7683431655492204
2022-08-12,0,33.4,25.9,0.4,77,29.65,7.5,1,0.77,3.0,0.0,0.0,29.85,29.55,28.9,1.0,1.0,1.0,0.76,0.82,0.85,0.4285714285714285,0.4285714285714285,29.47857142857143,29.017857142857142,1.0,1.0,0.7985714285714286,0.8392857142857143,22.8305,29.65,0.77,True,False,False,False,False,False,False,False,True,False,False,False,224,-0.65316012232693,-0.7572198192083128
2022-08-13,1,31.9,26.5,2.6,81,29.2,5.399999999999999,1,0.81,0.0,0.0,0.0,29.55,28.4,28.4,1.0,1.0,1.0,0.77,0.89,0.9,0.4285714285714285,0.4285714285714285,29.49285714285714,29.071428571428573,1.0,1.0,0.7914285714285715,0.8335714285714285,23.652,29.2,0.81,True,False,False,False,False,False,False,False,True,False,False,False,225,-0.666088855860977,-0.7458723993404065
2022-08-14,1,30.3,26.1,23.6,84,28.200000000000003,4.199999999999999,1,0.84,0.0,0.0,0.0,29.55,29.65,27.45,1.0,1.0,1.0,0.74,0.8,0.92,0.5714285714285714,0.5,29.607142857142858,29.12857142857143,1.0,1.0,0.78,0.8271428571428572,23.688,28.200000000000003,0.84,True,False,False,False,False,False,False,False,True,False,False,False,226,-0.6788204829862357,-0.7343042638296022
2022-08-15,0,32.3,25.9,0.6,81,29.1,6.399999999999999,1,0.81,0.0,0.0,1.0,29.65,29.8,28.3,1.0,1.0,1.0,0.77,0.81,0.9,0.7142857142857143,0.5714285714285714,29.4,29.182142857142857,1.0,1.0,0.7857142857142857,0.8214285714285714,23.571,29.1,0.81,True,False,False,False,False,False,False,False,True,False,False,False,227,-0.6913512362094072,-0.7225188358733111
2022-08-16,2,32.3,25.6,3.9,83,28.95,6.699999999999996,1,0.83,1.0,3.0,0.0,29.2,29.85,28.65,1.0,1.0,1.0,0.81,0.76,0.87,0.7142857142857143,0.5,29.3,29.23928571428572,1.0,1.0,0.7857142857142857,0.8150000000000001,24.0285,28.95,0.83,True,False,False,False,False,False,False,False,True,False,False,False,228,-0.7036774074790129,-0.7105196029692745
2022-08-17,0,33.3,26.0,1.2,83,29.65,7.299999999999997,1,0.83,1.0,0.0,1.0,28.200000000000003,29.55,29.200000000000003,1.0,1.0,1.0,0.84,0.77,0.88,0.5714285714285714,0.6428571428571429,29.17142857142857,29.26071428571429,1.0,1.0,0.7957142857142857,0.8121428571428572,24.6095,29.65,0.83,True,False,False,False,False,False,False,False,True,False,False,False,229,-0.7157953492826642,-0.6983101158835585
2022-08-18,4,35.9,27.1,4.1,78,31.5,8.799999999999997,1,0.78,0.0,0.0,1.0,29.1,29.55,29.0,1.0,1.0,1.0,0.81,0.74,0.84,0.5714285714285714,0.5714285714285714,29.185714285714287,29.29285714285714,1.0,1.0,0.8042857142857144,0.8085714285714286,24.57,31.5,0.78,True,False,False,False,False,False,False,False,True,False,False,False,230,-0.7277014757264237,-0.6858939875998223
2022-08-19,0,33.5,26.1,12.0,80,29.8,7.399999999999999,1,0.8,2.0,0.0,0.0,28.95,29.65,29.55,1.0,1.0,1.0,0.83,0.77,0.82,1.1428571428571428,0.7857142857142857,29.464285714285715,29.471428571428568,1.0,1.0,0.8099999999999999,0.8042857142857143,23.840000000000003,29.8,0.8,True,False,False,False,False,False,False,False,True,False,False,False,231,-0.7393922635959242,-0.673274892250183
2022-08-20,1,32.6,27.0,2.4,79,29.8,5.600000000000001,1,0.79,0.0,1.0,0.0,29.65,29.2,28.4,1.0,1.0,1.0,0.83,0.81,0.89,1.1428571428571428,0.7857142857142857,29.485714285714288,29.48928571428572,1.0,1.0,0.8142857142857142,0.802857142857143,23.542,29.8,0.79,True,False,False,False,False,False,False,False,True,False,False,False,232,-0.750864253398949,-0.6604565640279754
2022-08-21,2,32.8,25.9,0.8,81,29.35,6.899999999999999,1,0.81,4.0,1.0,0.0,31.5,28.200000000000003,29.65,1.0,1.0,1.0,0.78,0.84,0.8,1.1428571428571428,0.8571428571428571,29.571428571428573,29.589285714285715,1.0,1.0,0.8114285714285714,0.7957142857142857,23.7735,29.35,0.81,True,False,False,False,False,False,False,False,True,False,False,False,233,-0.7621140503891488,-0.6474427960827475
2022-08-22,0,33.4,25.9,4.6,84,29.65,7.5,1,0.84,0.0,0.0,0.0,29.8,29.1,29.8,1.0,1.0,1.0,0.8,0.81,0.81,1.2857142857142858,1.0,29.735714285714288,29.567857142857143,1.0,1.0,0.8071428571428572,0.7964285714285715,24.906,29.65,0.84,True,False,False,False,False,False,False,False,True,False,False,False,234,-0.7731383255706028,-0.6342374393978053
2022-08-23,1,32.4,25.7,11.4,86,29.05,6.699999999999999,1,0.86,1.0,2.0,3.0,29.8,28.95,29.85,1.0,1.0,1.0,0.79,0.83,0.76,1.2857142857142858,1.0,29.81428571428572,29.557142857142857,1.0,1.0,0.8114285714285714,0.7985714285714286,24.983,29.05,0.86,True,False,False,False,False,False,False,False,True,False,False,False,235,-0.7839338166829202,-0.6208444016506469
2022-08-24,0,32.9,25.3,2.7,81,29.1,7.599999999999998,1,0.81,2.0,0.0,0.0,29.35,29.65,29.55,1.0,1.0,1.0,0.81,0.83,0.77,1.1428571428571428,0.8571428571428571,29.828571428571426,29.5,1.0,1.0,0.8157142857142857,0.8057142857142857,23.571,29.1,0.81,True,False,False,False,False,False,False,False,True,False,False,False,236,-0.7944973291665993,-0.6072676460566134
2022-08-25,2,32.3,25.0,0.0,76,28.65,7.299999999999997,0,0.76,0.0,4.0,0.0,29.65,31.5,29.55,1.0,1.0,1.0,0.84,0.78,0.74,1.1428571428571428,0.8571428571428571,29.75,29.467857142857145,1.0,1.0,0.812857142857143,0.8085714285714286,21.774,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,237,-0.8048257371083453,-0.5935111901961149
2022-08-26,0,32.4,25.5,1.1,81,28.95,6.899999999999999,1,0.81,1.0,0.0,0.0,29.05,29.8,29.65,1.0,1.0,1.0,0.86,0.8,0.77,0.8571428571428571,1.0,29.342857142857145,29.40357142857143,0.8571428571428571,0.9285714285714286,0.8099999999999999,0.8099999999999999,23.4495,28.95,0.81,True,False,False,False,False,False,False,False,True,False,False,False,238,-0.8149159841660792,-0.5795791048257611
2022-08-27,3,31.7,26.8,0.6,80,29.25,4.899999999999999,1,0.8,0.0,1.0,1.0,29.1,29.8,29.2,1.0,1.0,1.0,0.81,0.79,0.81,0.8571428571428571,1.0,29.22142857142857,29.353571428571428,0.8571428571428571,0.9285714285714286,0.8114285714285714,0.812857142857143,23.4,29.25,0.8,True,False,False,False,False,False,False,False,True,False,False,False,239,-0.8247650844733615,-0.5654755126737576
